<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
IMOEX,D,01/17/07,000000,1610.7800000
IMOEX,D,01/18/07,000000,1607.4700000
IMOEX,D,01/19/07,000000,1617.0400000
IMOEX,D,01/22/07,000000,1654.6700000
IMOEX,D,01/23/07,000000,1664.2300000
IMOEX,D,01/24/07,000000,1662.2500000
IMOEX,D,01/25/07,000000,1681.4900000
IMOEX,D,01/26/07,000000,1669.7900000
IMOEX,D,01/29/07,000000,1641.8200000
IMOEX,D,01/30/07,000000,1645.0400000
IMOEX,D,01/31/07,000000,1656.9700000
IMOEX,D,02/01/07,000000,1702.9000000
IMOEX,D,02/02/07,000000,1701.2700000
IMOEX,D,02/05/07,000000,1713.6300000
IMOEX,D,02/06/07,000000,1730.7300000
IMOEX,D,02/07/07,000000,1724.2300000
IMOEX,D,02/08/07,000000,1679.5600000
IMOEX,D,02/09/07,000000,1695.2900000
IMOEX,D,02/12/07,000000,1639.5200000
IMOEX,D,02/13/07,000000,1678.9600000
IMOEX,D,02/14/07,000000,1691.0200000
IMOEX,D,02/15/07,000000,1690.8100000
IMOEX,D,02/16/07,000000,1694.2500000
IMOEX,D,02/19/07,000000,1696.5200000
IMOEX,D,02/20/07,000000,1682.5000000
IMOEX,D,02/21/07,000000,1697.2000000
IMOEX,D,02/22/07,000000,1728.3600000
IMOEX,D,02/26/07,000000,1754.4900000
IMOEX,D,02/27/07,000000,1682.1200000
IMOEX,D,02/28/07,000000,1655.1900000
IMOEX,D,03/01/07,000000,1583.3000000
IMOEX,D,03/02/07,000000,1591.4900000
IMOEX,D,03/05/07,000000,1539.2200000
IMOEX,D,03/06/07,000000,1562.0200000
IMOEX,D,03/07/07,000000,1565.3300000
IMOEX,D,03/09/07,000000,1609.6800000
IMOEX,D,03/12/07,000000,1608.9500000
IMOEX,D,03/13/07,000000,1614.5000000
IMOEX,D,03/14/07,000000,1569.7100000
IMOEX,D,03/15/07,000000,1602.9700000
IMOEX,D,03/16/07,000000,1609.7200000
IMOEX,D,03/19/07,000000,1647.6300000
IMOEX,D,03/20/07,000000,1629.6400000
IMOEX,D,03/21/07,000000,1646.0700000
IMOEX,D,03/22/07,000000,1680.1700000
IMOEX,D,03/23/07,000000,1701.9000000
IMOEX,D,03/26/07,000000,1701.0200000
IMOEX,D,03/27/07,000000,1681.0600000
IMOEX,D,03/28/07,000000,1696.5800000
IMOEX,D,03/29/07,000000,1717.8100000
IMOEX,D,03/30/07,000000,1698.0800000
IMOEX,D,04/02/07,000000,1695.5200000
IMOEX,D,04/03/07,000000,1700.1600000
IMOEX,D,04/04/07,000000,1702.1700000
IMOEX,D,04/05/07,000000,1718.4800000
IMOEX,D,04/06/07,000000,1727.3700000
IMOEX,D,04/09/07,000000,1752.6500000
IMOEX,D,04/10/07,000000,1757.9700000
IMOEX,D,04/11/07,000000,1754.9100000
IMOEX,D,04/12/07,000000,1734.1700000
IMOEX,D,04/13/07,000000,1770.2300000
IMOEX,D,04/16/07,000000,1777.8400000
IMOEX,D,04/17/07,000000,1754.6400000
IMOEX,D,04/18/07,000000,1726.2600000
IMOEX,D,04/19/07,000000,1689.6000000
IMOEX,D,04/20/07,000000,1743.3400000
IMOEX,D,04/23/07,000000,1741.2200000
IMOEX,D,04/24/07,000000,1732.8300000
IMOEX,D,04/25/07,000000,1741.4500000
IMOEX,D,04/26/07,000000,1726.1200000
IMOEX,D,04/27/07,000000,1678.2700000
IMOEX,D,04/28/07,000000,1697.2800000
IMOEX,D,05/02/07,000000,1679.1800000
IMOEX,D,05/03/07,000000,1693.7300000
IMOEX,D,05/04/07,000000,1698.3300000
IMOEX,D,05/07/07,000000,1697.6700000
IMOEX,D,05/08/07,000000,1684.1100000
IMOEX,D,05/10/07,000000,1664.8900000
IMOEX,D,05/11/07,000000,1625.6900000
IMOEX,D,05/14/07,000000,1632.4600000
IMOEX,D,05/15/07,000000,1605.4600000
IMOEX,D,05/16/07,000000,1635.3600000
IMOEX,D,05/17/07,000000,1618.9100000
IMOEX,D,05/18/07,000000,1645.7200000
IMOEX,D,05/21/07,000000,1651.3400000
IMOEX,D,05/22/07,000000,1645.8600000
IMOEX,D,05/23/07,000000,1597.4200000
IMOEX,D,05/24/07,000000,1578.5700000
IMOEX,D,05/25/07,000000,1581.5100000
IMOEX,D,05/28/07,000000,1560.8300000
IMOEX,D,05/29/07,000000,1524.7900000
IMOEX,D,05/30/07,000000,1516.0900000
IMOEX,D,05/31/07,000000,1570.3400000
IMOEX,D,06/01/07,000000,1619.8900000
IMOEX,D,06/04/07,000000,1611.8100000
IMOEX,D,06/05/07,000000,1615.3100000
IMOEX,D,06/06/07,000000,1607.9400000
IMOEX,D,06/07/07,000000,1587.9300000
IMOEX,D,06/08/07,000000,1587.6600000
IMOEX,D,06/09/07,000000,1594.1000000
IMOEX,D,06/13/07,000000,1610.8300000
IMOEX,D,06/14/07,000000,1662.7100000
IMOEX,D,06/15/07,000000,1672.2900000
IMOEX,D,06/18/07,000000,1682.2200000
IMOEX,D,06/19/07,000000,1670.3600000
IMOEX,D,06/20/07,000000,1701.0900000
IMOEX,D,06/21/07,000000,1673.5900000
IMOEX,D,06/22/07,000000,1675.6500000
IMOEX,D,06/25/07,000000,1654.9300000
IMOEX,D,06/26/07,000000,1672.6800000
IMOEX,D,06/27/07,000000,1654.8900000
IMOEX,D,06/28/07,000000,1669.2800000
IMOEX,D,06/29/07,000000,1665.9600000
IMOEX,D,07/02/07,000000,1682.6900000
IMOEX,D,07/03/07,000000,1705.4900000
IMOEX,D,07/04/07,000000,1702.0400000
IMOEX,D,07/05/07,000000,1729.2600000
IMOEX,D,07/06/07,000000,1734.6300000
IMOEX,D,07/09/07,000000,1753.7500000
IMOEX,D,07/10/07,000000,1723.3000000
IMOEX,D,07/11/07,000000,1737.6300000
IMOEX,D,07/12/07,000000,1787.7900000
IMOEX,D,07/13/07,000000,1791.5500000
IMOEX,D,07/16/07,000000,1792.9900000
IMOEX,D,07/17/07,000000,1789.8800000
IMOEX,D,07/18/07,000000,1767.6400000
IMOEX,D,07/19/07,000000,1799.7400000
IMOEX,D,07/20/07,000000,1791.6000000
IMOEX,D,07/23/07,000000,1807.2800000
IMOEX,D,07/24/07,000000,1766.9200000
IMOEX,D,07/25/07,000000,1780.6200000
IMOEX,D,07/26/07,000000,1724.2800000
IMOEX,D,07/27/07,000000,1703.0100000
IMOEX,D,07/30/07,000000,1702.6300000
IMOEX,D,07/31/07,000000,1734.4200000
IMOEX,D,08/01/07,000000,1693.1400000
IMOEX,D,08/02/07,000000,1712.2000000
IMOEX,D,08/03/07,000000,1715.4700000
IMOEX,D,08/06/07,000000,1689.4200000
IMOEX,D,08/07/07,000000,1692.1000000
IMOEX,D,08/08/07,000000,1725.3200000
IMOEX,D,08/09/07,000000,1676.3600000
IMOEX,D,08/10/07,000000,1644.1300000
IMOEX,D,08/13/07,000000,1680.0300000
IMOEX,D,08/14/07,000000,1676.8500000
IMOEX,D,08/15/07,000000,1639.6800000
IMOEX,D,08/16/07,000000,1599.3900000
IMOEX,D,08/17/07,000000,1637.8100000
IMOEX,D,08/20/07,000000,1621.9800000
IMOEX,D,08/21/07,000000,1606.6200000
IMOEX,D,08/22/07,000000,1632.9900000
IMOEX,D,08/23/07,000000,1634.0600000
IMOEX,D,08/24/07,000000,1634.0100000
IMOEX,D,08/27/07,000000,1656.3200000
IMOEX,D,08/28/07,000000,1642.2900000
IMOEX,D,08/29/07,000000,1640.7800000
IMOEX,D,08/30/07,000000,1641.0600000
IMOEX,D,08/31/07,000000,1677.0200000
IMOEX,D,09/03/07,000000,1678.7400000
IMOEX,D,09/04/07,000000,1663.2300000
IMOEX,D,09/05/07,000000,1654.0000000
IMOEX,D,09/06/07,000000,1673.1400000
IMOEX,D,09/07/07,000000,1638.1100000
IMOEX,D,09/10/07,000000,1641.0400000
IMOEX,D,09/11/07,000000,1648.6500000
IMOEX,D,09/12/07,000000,1635.6900000
IMOEX,D,09/13/07,000000,1666.4900000
IMOEX,D,09/14/07,000000,1660.0800000
IMOEX,D,09/17/07,000000,1648.2300000
IMOEX,D,09/18/07,000000,1669.0600000
IMOEX,D,09/19/07,000000,1730.7400000
IMOEX,D,09/20/07,000000,1716.6000000
IMOEX,D,09/21/07,000000,1725.1100000
IMOEX,D,09/24/07,000000,1736.3700000
IMOEX,D,09/25/07,000000,1703.7200000
IMOEX,D,09/26/07,000000,1744.9100000
IMOEX,D,09/27/07,000000,1755.4800000
IMOEX,D,09/28/07,000000,1759.4400000
IMOEX,D,10/01/07,000000,1733.3900000
IMOEX,D,10/02/07,000000,1795.0600000
IMOEX,D,10/03/07,000000,1778.6600000
IMOEX,D,10/04/07,000000,1777.8200000
IMOEX,D,10/05/07,000000,1802.4500000
IMOEX,D,10/08/07,000000,1808.4200000
IMOEX,D,10/09/07,000000,1827.9900000
IMOEX,D,10/10/07,000000,1817.9700000
IMOEX,D,10/11/07,000000,1848.8200000
IMOEX,D,10/12/07,000000,1835.2100000
IMOEX,D,10/15/07,000000,1839.3800000
IMOEX,D,10/16/07,000000,1821.5300000
IMOEX,D,10/17/07,000000,1827.7400000
IMOEX,D,10/18/07,000000,1799.9300000
IMOEX,D,10/19/07,000000,1801.4200000
IMOEX,D,10/22/07,000000,1772.3500000
IMOEX,D,10/23/07,000000,1799.3600000
IMOEX,D,10/24/07,000000,1792.0500000
IMOEX,D,10/25/07,000000,1816.9000000
IMOEX,D,10/26/07,000000,1854.4700000
IMOEX,D,10/29/07,000000,1872.0000000
IMOEX,D,10/30/07,000000,1855.6300000
IMOEX,D,10/31/07,000000,1874.7300000
IMOEX,D,11/01/07,000000,1866.4900000
IMOEX,D,11/02/07,000000,1879.4100000
IMOEX,D,11/06/07,000000,1907.6300000
IMOEX,D,11/07/07,000000,1903.5500000
IMOEX,D,11/08/07,000000,1917.2900000
IMOEX,D,11/09/07,000000,1891.2700000
IMOEX,D,11/12/07,000000,1890.0100000
IMOEX,D,11/13/07,000000,1868.6200000
IMOEX,D,11/14/07,000000,1878.0000000
IMOEX,D,11/15/07,000000,1855.9800000
IMOEX,D,11/16/07,000000,1833.2800000
IMOEX,D,11/19/07,000000,1805.8400000
IMOEX,D,11/20/07,000000,1816.0000000
IMOEX,D,11/21/07,000000,1785.3900000
IMOEX,D,11/22/07,000000,1776.8400000
IMOEX,D,11/23/07,000000,1793.0300000
IMOEX,D,11/26/07,000000,1816.8500000
IMOEX,D,11/27/07,000000,1791.8900000
IMOEX,D,11/28/07,000000,1813.0900000
IMOEX,D,11/29/07,000000,1822.5900000
IMOEX,D,11/30/07,000000,1850.6400000
IMOEX,D,12/03/07,000000,1838.7800000
IMOEX,D,12/04/07,000000,1834.7300000
IMOEX,D,12/05/07,000000,1895.3900000
IMOEX,D,12/06/07,000000,1891.1600000
IMOEX,D,12/07/07,000000,1913.3800000
IMOEX,D,12/10/07,000000,1945.5300000
IMOEX,D,12/11/07,000000,1951.3800000
IMOEX,D,12/12/07,000000,1969.9100000
IMOEX,D,12/13/07,000000,1928.9899900
IMOEX,D,12/14/07,000000,1895.2500000
IMOEX,D,12/17/07,000000,1887.6100000
IMOEX,D,12/18/07,000000,1908.6300000
IMOEX,D,12/19/07,000000,1899.4200000
IMOEX,D,12/20/07,000000,1926.4500000
IMOEX,D,12/21/07,000000,1931.2000000
IMOEX,D,12/24/07,000000,1929.3100000
IMOEX,D,12/25/07,000000,1918.7500000
IMOEX,D,12/26/07,000000,1904.2700000
IMOEX,D,12/27/07,000000,1907.3900000
IMOEX,D,12/28/07,000000,1888.8600000
IMOEX,D,01/09/08,000000,1906.8600000
IMOEX,D,01/10/08,000000,1912.2900000
IMOEX,D,01/11/08,000000,1914.4800000
IMOEX,D,01/14/08,000000,1931.1400000
IMOEX,D,01/15/08,000000,1921.3800000
IMOEX,D,01/16/08,000000,1839.0400000
IMOEX,D,01/17/08,000000,1805.4200000
IMOEX,D,01/18/08,000000,1788.3400000
IMOEX,D,01/21/08,000000,1654.8300000
IMOEX,D,01/22/08,000000,1636.7900000
IMOEX,D,01/23/08,000000,1570.9000000
IMOEX,D,01/24/08,000000,1661.9900000
IMOEX,D,01/25/08,000000,1705.2000000
IMOEX,D,01/28/08,000000,1635.3300000
IMOEX,D,01/29/08,000000,1678.4200000
IMOEX,D,01/30/08,000000,1642.6300000
IMOEX,D,01/31/08,000000,1574.3300000
IMOEX,D,02/01/08,000000,1640.4900000
IMOEX,D,02/04/08,000000,1677.7800000
IMOEX,D,02/05/08,000000,1632.3700000
IMOEX,D,02/06/08,000000,1631.1000000
IMOEX,D,02/07/08,000000,1581.9600000
IMOEX,D,02/08/08,000000,1568.8800000
IMOEX,D,02/11/08,000000,1605.1000000
IMOEX,D,02/12/08,000000,1665.4700000
IMOEX,D,02/13/08,000000,1688.3000000
IMOEX,D,02/14/08,000000,1687.9000000
IMOEX,D,02/15/08,000000,1655.3100000
IMOEX,D,02/18/08,000000,1692.3800000
IMOEX,D,02/19/08,000000,1706.4700000
IMOEX,D,02/20/08,000000,1683.4300000
IMOEX,D,02/21/08,000000,1723.0200000
IMOEX,D,02/22/08,000000,1721.1100000
IMOEX,D,02/26/08,000000,1726.0300000
IMOEX,D,02/27/08,000000,1710.7300000
IMOEX,D,02/28/08,000000,1689.5000000
IMOEX,D,02/29/08,000000,1660.4200000
IMOEX,D,03/03/08,000000,1643.3100000
IMOEX,D,03/04/08,000000,1636.2000000
IMOEX,D,03/05/08,000000,1655.6600000
IMOEX,D,03/06/08,000000,1652.0100000
IMOEX,D,03/07/08,000000,1619.3000000
IMOEX,D,03/11/08,000000,1674.4700000
IMOEX,D,03/12/08,000000,1677.4100000
IMOEX,D,03/13/08,000000,1647.5200000
IMOEX,D,03/14/08,000000,1651.9100000
IMOEX,D,03/17/08,000000,1582.0200000
IMOEX,D,03/18/08,000000,1607.8400000
IMOEX,D,03/19/08,000000,1602.5200000
IMOEX,D,03/20/08,000000,1569.1800000
IMOEX,D,03/21/08,000000,1576.4700000
IMOEX,D,03/24/08,000000,1623.3500000
IMOEX,D,03/25/08,000000,1594.0200000
IMOEX,D,03/26/08,000000,1593.7300000
IMOEX,D,03/27/08,000000,1618.6100000
IMOEX,D,03/28/08,000000,1627.8700000
IMOEX,D,03/31/08,000000,1628.4300000
IMOEX,D,04/01/08,000000,1640.7500000
IMOEX,D,04/02/08,000000,1652.8600000
IMOEX,D,04/03/08,000000,1631.2000000
IMOEX,D,04/04/08,000000,1635.0400000
IMOEX,D,04/07/08,000000,1673.7800000
IMOEX,D,04/08/08,000000,1655.5900000
IMOEX,D,04/09/08,000000,1681.5400000
IMOEX,D,04/10/08,000000,1684.5600000
IMOEX,D,04/11/08,000000,1649.0000000
IMOEX,D,04/14/08,000000,1638.2900000
IMOEX,D,04/15/08,000000,1661.0200000
IMOEX,D,04/16/08,000000,1690.5900000
IMOEX,D,04/17/08,000000,1672.7500000
IMOEX,D,04/18/08,000000,1706.6300000
IMOEX,D,04/21/08,000000,1686.8800000
IMOEX,D,04/22/08,000000,1680.9600000
IMOEX,D,04/23/08,000000,1673.5900000
IMOEX,D,04/24/08,000000,1646.7500000
IMOEX,D,04/25/08,000000,1668.8600000
IMOEX,D,04/28/08,000000,1675.3400000
IMOEX,D,04/29/08,000000,1668.2800000
IMOEX,D,04/30/08,000000,1667.3500000
IMOEX,D,05/04/08,000000,1694.3700000
IMOEX,D,05/05/08,000000,1688.3100000
IMOEX,D,05/06/08,000000,1694.4400000
IMOEX,D,05/07/08,000000,1739.2600000
IMOEX,D,05/08/08,000000,1795.6700000
IMOEX,D,05/12/08,000000,1822.0000000
IMOEX,D,05/13/08,000000,1839.7800000
IMOEX,D,05/14/08,000000,1904.2000000
IMOEX,D,05/15/08,000000,1895.3000000
IMOEX,D,05/16/08,000000,1943.8800000
IMOEX,D,05/19/08,000000,1956.1400000
IMOEX,D,05/20/08,000000,1930.7600000
IMOEX,D,05/21/08,000000,1952.8400000
IMOEX,D,05/22/08,000000,1894.8500000
IMOEX,D,05/23/08,000000,1909.6700000
IMOEX,D,05/26/08,000000,1894.9100000
IMOEX,D,05/27/08,000000,1856.8100000
IMOEX,D,05/28/08,000000,1871.2500000
IMOEX,D,05/29/08,000000,1908.3500000
IMOEX,D,05/30/08,000000,1925.2400000
IMOEX,D,06/02/08,000000,1915.8400000
IMOEX,D,06/03/08,000000,1901.0900000
IMOEX,D,06/04/08,000000,1842.7700000
IMOEX,D,06/05/08,000000,1842.9800000
IMOEX,D,06/06/08,000000,1852.4000000
IMOEX,D,06/07/08,000000,1812.5900000
IMOEX,D,06/09/08,000000,1827.9100000
IMOEX,D,06/10/08,000000,1811.2900000
IMOEX,D,06/11/08,000000,1826.6700000
IMOEX,D,06/16/08,000000,1831.9900000
IMOEX,D,06/17/08,000000,1856.5900000
IMOEX,D,06/18/08,000000,1851.0900000
IMOEX,D,06/19/08,000000,1848.5200000
IMOEX,D,06/20/08,000000,1829.2200000
IMOEX,D,06/23/08,000000,1800.9900000
IMOEX,D,06/24/08,000000,1761.8000000
IMOEX,D,06/25/08,000000,1764.3200000
IMOEX,D,06/26/08,000000,1757.4600000
IMOEX,D,06/27/08,000000,1765.9100000
IMOEX,D,06/30/08,000000,1753.6700000
IMOEX,D,07/01/08,000000,1693.2100000
IMOEX,D,07/02/08,000000,1709.1700000
IMOEX,D,07/03/08,000000,1695.4700000
IMOEX,D,07/04/08,000000,1666.7500000
IMOEX,D,07/07/08,000000,1679.3200000
IMOEX,D,07/08/08,000000,1665.0400000
IMOEX,D,07/09/08,000000,1655.7500000
IMOEX,D,07/10/08,000000,1659.5700000
IMOEX,D,07/11/08,000000,1622.0100000
IMOEX,D,07/14/08,000000,1666.4700000
IMOEX,D,07/15/08,000000,1629.2800000
IMOEX,D,07/16/08,000000,1640.9000000
IMOEX,D,07/17/08,000000,1689.3000000
IMOEX,D,07/18/08,000000,1623.0900000
IMOEX,D,07/21/08,000000,1634.3600000
IMOEX,D,07/22/08,000000,1606.1100000
IMOEX,D,07/23/08,000000,1603.0400000
IMOEX,D,07/24/08,000000,1573.5300000
IMOEX,D,07/25/08,000000,1487.1000000
IMOEX,D,07/28/08,000000,1456.1600000
IMOEX,D,07/29/08,000000,1439.0100000
IMOEX,D,07/30/08,000000,1501.2000000
IMOEX,D,07/31/08,000000,1495.3300000
IMOEX,D,08/01/08,000000,1492.5500000
IMOEX,D,08/04/08,000000,1451.4700000
IMOEX,D,08/05/08,000000,1397.4600000
IMOEX,D,08/06/08,000000,1412.0900000
IMOEX,D,08/07/08,000000,1434.8900000
IMOEX,D,08/08/08,000000,1359.6200000
IMOEX,D,08/11/08,000000,1412.2500000
IMOEX,D,08/12/08,000000,1449.3400000
IMOEX,D,08/13/08,000000,1424.4400000
IMOEX,D,08/14/08,000000,1444.7600000
IMOEX,D,08/15/08,000000,1460.2000000
IMOEX,D,08/18/08,000000,1448.6400000
IMOEX,D,08/19/08,000000,1361.5400000
IMOEX,D,08/20/08,000000,1386.5900000
IMOEX,D,08/21/08,000000,1394.5300000
IMOEX,D,08/22/08,000000,1374.6900000
IMOEX,D,08/25/08,000000,1320.5800000
IMOEX,D,08/26/08,000000,1292.9200000
IMOEX,D,08/27/08,000000,1302.5800000
IMOEX,D,08/28/08,000000,1365.2900000
IMOEX,D,08/29/08,000000,1348.9200000
IMOEX,D,09/01/08,000000,1366.2400000
IMOEX,D,09/02/08,000000,1368.9900000
IMOEX,D,09/03/08,000000,1324.9900000
IMOEX,D,09/04/08,000000,1281.8600000
IMOEX,D,09/05/08,000000,1234.7100000
IMOEX,D,09/08/08,000000,1273.7800000
IMOEX,D,09/09/08,000000,1158.0700000
IMOEX,D,09/10/08,000000,1114.6700000
IMOEX,D,09/11/08,000000,1073.0200000
IMOEX,D,09/12/08,000000,1137.7600000
IMOEX,D,09/15/08,000000,1067.4500000
IMOEX,D,09/16/08,000000,881.1700000
IMOEX,D,09/17/08,000000,853.9300000
IMOEX,D,09/19/08,000000,1098.9500000
IMOEX,D,09/22/08,000000,1105.7300000
IMOEX,D,09/23/08,000000,1071.1800000
IMOEX,D,09/24/08,000000,1105.7200000
IMOEX,D,09/25/08,000000,1095.5100000
IMOEX,D,09/26/08,000000,1079.0400000
IMOEX,D,09/29/08,000000,1019.6400000
IMOEX,D,09/30/08,000000,1027.6600000
IMOEX,D,10/01/08,000000,1017.1700000
IMOEX,D,10/02/08,000000,976.1200000
IMOEX,D,10/03/08,000000,924.5500000
IMOEX,D,10/06/08,000000,752.0000000
IMOEX,D,10/07/08,000000,744.7600000
IMOEX,D,10/08/08,000000,637.8700000
IMOEX,D,10/09/08,000000,700.3700000
IMOEX,D,10/13/08,000000,666.3700000
IMOEX,D,10/14/08,000000,755.2200000
IMOEX,D,10/15/08,000000,689.7100000
IMOEX,D,10/16/08,000000,626.8500000
IMOEX,D,10/17/08,000000,599.6400000
IMOEX,D,10/20/08,000000,626.4200000
IMOEX,D,10/21/08,000000,652.5100000
IMOEX,D,10/22/08,000000,628.1200000
IMOEX,D,10/23/08,000000,598.8700000
IMOEX,D,10/24/08,000000,513.6200000
IMOEX,D,10/28/08,000000,534.8700000
IMOEX,D,10/29/08,000000,608.8800000
IMOEX,D,10/30/08,000000,727.3900000
IMOEX,D,10/31/08,000000,731.9600000
IMOEX,D,11/01/08,000000,766.9200000
IMOEX,D,11/05/08,000000,775.1900000
IMOEX,D,11/06/08,000000,700.5900000
IMOEX,D,11/07/08,000000,725.9300000
IMOEX,D,11/10/08,000000,741.5100000
IMOEX,D,11/11/08,000000,647.8000000
IMOEX,D,11/13/08,000000,598.4300000
IMOEX,D,11/14/08,000000,592.0700000
IMOEX,D,11/17/08,000000,560.8600000
IMOEX,D,11/18/08,000000,579.1700000
IMOEX,D,11/19/08,000000,558.1200000
IMOEX,D,11/20/08,000000,533.7000000
IMOEX,D,11/21/08,000000,516.9300000
IMOEX,D,11/24/08,000000,604.8700000
IMOEX,D,11/25/08,000000,595.1500000
IMOEX,D,11/26/08,000000,588.0200000
IMOEX,D,11/27/08,000000,616.6900000
IMOEX,D,11/28/08,000000,611.3200000
IMOEX,D,12/01/08,000000,567.2500000
IMOEX,D,12/02/08,000000,579.9100000
IMOEX,D,12/03/08,000000,567.0000000
IMOEX,D,12/04/08,000000,567.9400000
IMOEX,D,12/05/08,000000,562.3400000
IMOEX,D,12/08/08,000000,618.2800000
IMOEX,D,12/09/08,000000,607.8000000
IMOEX,D,12/10/08,000000,618.6400000
IMOEX,D,12/11/08,000000,628.8800000
IMOEX,D,12/12/08,000000,620.5300000
IMOEX,D,12/15/08,000000,642.0800000
IMOEX,D,12/16/08,000000,644.6200000
IMOEX,D,12/17/08,000000,642.3800000
IMOEX,D,12/18/08,000000,608.0600000
IMOEX,D,12/19/08,000000,612.0500000
IMOEX,D,12/22/08,000000,633.6300000
IMOEX,D,12/23/08,000000,661.3300000
IMOEX,D,12/24/08,000000,645.2100000
IMOEX,D,12/25/08,000000,627.7800000
IMOEX,D,12/26/08,000000,608.5500000
IMOEX,D,12/29/08,000000,613.7800000
IMOEX,D,12/30/08,000000,617.8300000
IMOEX,D,12/31/08,000000,619.5300000
IMOEX,D,01/11/09,000000,635.4000000
IMOEX,D,01/12/09,000000,653.2800000
IMOEX,D,01/13/09,000000,655.1600000
IMOEX,D,01/14/09,000000,610.3600000
IMOEX,D,01/15/09,000000,605.6900000
IMOEX,D,01/16/09,000000,608.6300000
IMOEX,D,01/19/09,000000,586.9700000
IMOEX,D,01/20/09,000000,569.8200000
IMOEX,D,01/21/09,000000,583.3900000
IMOEX,D,01/22/09,000000,557.5700000
IMOEX,D,01/23/09,000000,553.6200000
IMOEX,D,01/26/09,000000,613.5600000
IMOEX,D,01/27/09,000000,602.9000000
IMOEX,D,01/28/09,000000,622.5400000
IMOEX,D,01/29/09,000000,619.2500000
IMOEX,D,01/30/09,000000,624.9000000
IMOEX,D,02/02/09,000000,626.4100000
IMOEX,D,02/03/09,000000,626.0200000
IMOEX,D,02/04/09,000000,635.8900000
IMOEX,D,02/05/09,000000,623.1900000
IMOEX,D,02/06/09,000000,656.0900000
IMOEX,D,02/09/09,000000,698.6800000
IMOEX,D,02/10/09,000000,728.0100000
IMOEX,D,02/11/09,000000,726.7000000
IMOEX,D,02/12/09,000000,690.3400000
IMOEX,D,02/13/09,000000,732.2100000
IMOEX,D,02/16/09,000000,711.9900000
IMOEX,D,02/17/09,000000,645.1800000
IMOEX,D,02/18/09,000000,627.9500000
IMOEX,D,02/19/09,000000,646.5200000
IMOEX,D,02/20/09,000000,631.6600000
IMOEX,D,02/24/09,000000,629.3100000
IMOEX,D,02/25/09,000000,632.7800000
IMOEX,D,02/26/09,000000,672.3000000
IMOEX,D,02/27/09,000000,666.0500000
IMOEX,D,03/02/09,000000,646.7900000
IMOEX,D,03/03/09,000000,654.1400000
IMOEX,D,03/04/09,000000,685.6500000
IMOEX,D,03/05/09,000000,671.9100000
IMOEX,D,03/06/09,000000,688.8700000
IMOEX,D,03/10/09,000000,750.1900000
IMOEX,D,03/11/09,000000,738.9500000
IMOEX,D,03/12/09,000000,728.2300000
IMOEX,D,03/13/09,000000,749.2900000
IMOEX,D,03/16/09,000000,762.7500000
IMOEX,D,03/17/09,000000,772.4400000
IMOEX,D,03/18/09,000000,743.0500000
IMOEX,D,03/19/09,000000,784.9400000
IMOEX,D,03/20/09,000000,792.0500000
IMOEX,D,03/23/09,000000,849.8200000
IMOEX,D,03/24/09,000000,815.7900000
IMOEX,D,03/25/09,000000,851.3500000
IMOEX,D,03/26/09,000000,849.5300000
IMOEX,D,03/27/09,000000,815.2700000
IMOEX,D,03/30/09,000000,763.3600000
IMOEX,D,03/31/09,000000,772.9300000
IMOEX,D,04/01/09,000000,787.2200000
IMOEX,D,04/02/09,000000,837.9100000
IMOEX,D,04/03/09,000000,837.9400000
IMOEX,D,04/06/09,000000,836.0900000
IMOEX,D,04/07/09,000000,843.3400000
IMOEX,D,04/08/09,000000,872.7400000
IMOEX,D,04/09/09,000000,922.6800000
IMOEX,D,04/10/09,000000,927.3800000
IMOEX,D,04/13/09,000000,904.8600000
IMOEX,D,04/14/09,000000,918.6100000
IMOEX,D,04/15/09,000000,906.0000000
IMOEX,D,04/16/09,000000,917.1000000
IMOEX,D,04/17/09,000000,932.4400000
IMOEX,D,04/20/09,000000,882.5000000
IMOEX,D,04/21/09,000000,877.2100000
IMOEX,D,04/22/09,000000,904.9500000
IMOEX,D,04/23/09,000000,928.1400000
IMOEX,D,04/24/09,000000,922.9900000
IMOEX,D,04/27/09,000000,902.4500000
IMOEX,D,04/28/09,000000,887.4800000
IMOEX,D,04/29/09,000000,922.0100000
IMOEX,D,04/30/09,000000,920.3500000
IMOEX,D,05/04/09,000000,957.7700000
IMOEX,D,05/05/09,000000,957.0500000
IMOEX,D,05/06/09,000000,986.1200000
IMOEX,D,05/07/09,000000,1011.6700000
IMOEX,D,05/08/09,000000,1028.9100000
IMOEX,D,05/12/09,000000,1059.5400000
IMOEX,D,05/13/09,000000,1007.8800000
IMOEX,D,05/14/09,000000,1000.6200000
IMOEX,D,05/15/09,000000,1002.1900000
IMOEX,D,05/18/09,000000,1012.8900000
IMOEX,D,05/19/09,000000,1041.8400000
IMOEX,D,05/20/09,000000,1094.7300000
IMOEX,D,05/21/09,000000,1034.3700000
IMOEX,D,05/22/09,000000,1054.0300000
IMOEX,D,05/25/09,000000,1050.9500000
IMOEX,D,05/26/09,000000,1040.9000000
IMOEX,D,05/27/09,000000,1059.6000000
IMOEX,D,05/28/09,000000,1075.0200000
IMOEX,D,05/29/09,000000,1123.3800000
IMOEX,D,06/01/09,000000,1206.2000000
IMOEX,D,06/02/09,000000,1198.5800000
IMOEX,D,06/03/09,000000,1109.2100000
